rosenbrock,30,386.063
rosenbrock,30,502.244
rosenbrock,30,388.84
rosenbrock,30,236.667
rosenbrock,30,327.266
rosenbrock,30,344.98
rosenbrock,30,155.151
rosenbrock,30,259.561
rosenbrock,30,78.1948
rosenbrock,30,277.629
