Ackley,50,4.01894
Ackley,50,4.42968
Ackley,50,3.7483
Ackley,50,4.7325
Ackley,50,3.86526
Ackley,50,3.75835
Ackley,50,3.78798
Ackley,50,4.25966
Ackley,50,3.92731
Ackley,50,3.87724
Ackley,50,2.58886
Ackley,50,2.90692
Ackley,50,2.66443
Ackley,50,2.86688
Ackley,50,3.10222
Ackley,50,2.91502
Ackley,50,2.93711
Ackley,50,3.21913
Ackley,50,2.8846
Ackley,50,2.84634
